engine_id,cycle,RUL,sequence_idx
18,143,52,3201
72,210,3,12459
62,140,40,10468
29,35,128,4823
28,52,113,4704
2,210,77,343
24,100,47,4136
81,124,116,13912
18,130,65,3188
26,167,32,4522
13,55,108,2223
12,94,76,2121
42,35,161,6858
78,103,128,13363
72,177,36,12426
67,294,19,11469
89,192,25,15619
61,80,105,10252
45,35,123,7366
90,132,22,15747
28,82,83,4734
93,119,36,16277
8,135,15,1465
27,68,88,4593
95,107,176,16620
20,212,22,3565
35,49,132,5840
2,150,137,283
97,42,160,17116
37,103,67,6175
81,121,119,13909
53,114,81,8911
24,115,32,4151
99,72,113,17446
68,111,88,11570
61,141,44,10313
45,45,113,7376
65,114,39,10992
97,56,146,17130
53,64,131,8861
67,99,214,11274
18,103,92,3161
15,177,30,2630
88,41,172,15284
18,116,79,3174
75,118,111,12872
88,101,112,15344
7,103,156,1203
39,35,93,6413
76,114,96,13068
4,75,114,616
60,89,83,10118
18,56,139,3114
99,119,66,17493
86,125,153,14970
45,150,8,7481
69,348,14,11977
16,97,112,2728
64,238,45,10862
88,66,147,15309
61,146,39,10318
92,71,270,15917
74,92,74,12709
7,257,2,1357
72,45,168,12294
47,111,103,7798
54,34,223,8997
86,53,225,14898
47,89,125,7776
9,139,62,1590
99,115,70,17489
18,82,113,3140
32,46,145,5338
86,278,0,15123
91,109,26,15849
3,156,23,547
43,128,79,7118
86,92,186,14937
42,114,82,6937
1,56,136,26
6,126,62,1067
22,194,8,3918
40,127,61,6604
33,75,125,5529
41,42,174,6678
32,106,85,5398
72,165,48,12414
48,209,22,8081
56,58,217,9413
72,97,116,12346
98,36,120,17283
3,46,133,437
69,80,282,11709
96,194,142,16961
31,182,52,5269
11,45,195,1861
78,171,60,13431
50,56,142,8316
64,49,234,10673
55,34,159,9225
93,136,19,16294
16,75,134,2706
94,49,209,16333
51,89,124,8518
32,33,158,5325
92,166,175,16012
42,134,62,6957
85,174,14,14860
35,175,6,5966
67,217,96,11392
69,97,265,11726
23,114,54,4011
20,109,125,3462
3,143,36,534
84,76,191,14524
4,44,145,585
80,39,146,13671
86,32,246,14877
90,90,64,15705
76,83,127,13037
52,70,143,8683
58,34,113,9743
85,52,136,14738
54,125,132,9088
65,135,18,11013
39,86,42,6464
60,119,53,10148
87,45,133,15139
97,79,123,17153
11,100,140,1916
96,34,302,16801
57,96,41,9697
49,33,182,8107
48,210,21,8082
11,94,146,1910
72,155,58,12404
84,62,205,14510
7,33,226,1133
73,106,107,12539
64,86,197,10710
81,75,165,13863
7,217,42,1317
25,214,16,4368
50,53,145,8313
85,85,103,14771
63,162,12,10641
79,166,33,13628
44,157,35,7325
36,137,21,6080
68,48,151,11507
15,148,59,2601
40,91,97,6568
83,86,207,14270
12,146,24,2173
21,47,148,3605
39,51,77,6429
86,200,78,15045
48,123,108,7995
54,179,78,9142
22,44,158,3768
30,155,39,5077
49,200,15,8274
56,244,31,9599
27,106,50,4631
67,88,225,11263
2,107,180,240
77,55,99,13190
70,99,38,12061
46,142,114,7602
65,150,3,11028
11,51,189,1867
84,180,87,14628
100,127,73,17657
67,73,240,11248
15,68,139,2521
74,63,103,12680
10,197,25,1820
14,108,72,2410
49,169,46,8243
40,160,28,6637
31,100,134,5187
84,248,19,14696
27,40,116,4565
48,70,161,7942
92,59,282,15905
38,178,16,6391
12,91,79,2118
59,223,8,10050
22,55,147,3779
95,33,250,16546
30,39,155,4961
16,178,31,2809
3,107,72,498
5,217,52,918
86,170,108,15015
51,188,25,8617
25,130,100,4284
76,148,62,13102
68,79,120,11538
2,95,192,228
96,46,290,16813
73,147,66,12580
16,110,99,2741
55,80,113,9271
71,142,66,12212
36,58,100,6001
34,93,102,5718
76,187,23,13141
33,129,71,5583
93,129,26,16287
47,180,34,7867
67,35,278,11210
6,187,1,1128
94,135,123,16419
84,256,11,14704
62,72,108,10400
81,221,19,14009
61,126,59,10298
10,83,139,1706
45,119,39,7450
18,95,100,3153
62,36,144,10364
96,30,306,16797
80,115,70,13747
3,121,58,512
37,168,2,6240
43,114,93,7104
63,87,87,10566
58,115,32,9824
71,82,126,12152
62,162,18,10490
99,151,34,17525
86,60,218,14905
16,90,119,2721
45,114,44,7445
47,206,8,7893
46,49,207,7509
85,44,144,14730
48,170,61,8042
67,146,167,11321
69,117,245,11746
70,112,25,12074
86,82,196,14927
75,217,12,12971
85,59,129,14745
78,47,184,13307
81,203,37,13991
54,90,167,9053
75,76,153,12830
36,111,47,6054
76,35,175,12989
90,80,74,15695
15,97,110,2550
95,246,37,16759
45,109,49,7440
96,286,50,17053
41,132,84,6768
73,39,174,12472
16,50,159,2681
39,71,57,6449
78,68,163,13328
6,104,84,1045
15,191,16,2644
26,80,119,4435
26,132,67,4487
12,34,136,2061
27,120,36,4645
54,149,108,9112
22,51,151,3775
94,252,6,16536
33,142,58,5596
96,86,250,16853
64,117,166,10741
55,106,87,9297
44,97,95,7265
89,199,18,15626
84,225,42,14673
24,138,9,4174
89,105,112,15532
54,253,4,9216
92,253,88,16099
82,198,16,14197
75,79,150,12833
60,114,58,10143
96,74,262,16841
51,114,99,8543
88,160,53,15403
6,42,146,983
76,123,87,13077
32,188,3,5480
87,51,127,15145
28,145,20,4797
72,128,85,12377
21,104,91,3662
96,282,54,17049
62,158,22,10486
42,124,72,6947
27,132,24,4657
39,36,92,6414
80,65,120,13697
18,92,103,3150
70,110,27,12072
67,291,22,11466
28,161,4,4813
55,74,119,9265
35,178,3,5969
17,128,148,2939
7,240,19,1340
8,61,89,1391
72,181,32,12430
45,106,52,7437
69,252,110,11881
52,189,24,8802
82,38,176,14037
82,186,28,14185
68,141,58,11600
37,74,96,6146
58,66,81,9775
8,82,68,1412
13,88,75,2256
96,272,64,17039
81,45,195,13833
37,48,122,6120
13,44,119,2212
33,149,51,5603
64,190,93,10814
53,84,111,8881
36,61,97,6004
32,125,66,5417
29,150,13,4938
21,66,129,3624
18,100,95,3158
25,113,117,4267
54,195,62,9158
3,72,107,463
10,131,91,1754
69,214,148,11843
68,139,60,11598
38,167,27,6380
22,105,97,3829
2,245,42,378
75,104,125,12858
7,235,24,1335
99,97,88,17471
16,85,124,2716
72,100,113,12349
84,121,146,14569
77,87,67,13222
96,120,216,16887
73,34,179,12467
59,176,55,10003
38,109,85,6322
69,216,146,11845
73,154,59,12587
11,78,162,1894
56,44,231,9399
27,136,20,4661
72,202,11,12451
47,82,132,7769
43,100,107,7090
37,149,21,6221
69,121,241,11750
55,190,3,9381
75,133,96,12887
69,359,3,11988
43,47,160,7037
78,57,174,13317
66,84,118,11086
66,160,42,11162
66,182,20,11184
81,151,89,13939
91,123,12,15863
83,184,109,14368
23,95,73,3992
41,55,161,6691
85,121,67,14807
6,89,99,1030
54,201,56,9164
13,52,111,2220
56,133,142,9488
86,91,187,14936
96,279,57,17046
59,120,111,9947
22,69,133,3793
82,94,120,14093
89,146,71,15573
25,173,57,4327
94,159,99,16443
50,42,156,8302
98,45,111,17292
96,314,22,17081
46,226,30,7686
34,106,89,5731
17,106,170,2917
33,132,68,5586
89,61,156,15488
38,113,81,6326
9,64,137,1515
97,195,7,17269
14,69,111,2371
98,145,11,17392
13,95,68,2263
26,124,75,4479
25,85,145,4239
94,120,138,16404
93,60,95,16218
5,192,77,893
9,39,162,1490
97,189,13,17263
59,215,16,10042
72,160,53,12409
51,87,126,8516
56,52,223,9407
17,122,154,2933
65,59,94,10937
96,270,66,17037
6,188,0,1129
5,30,239,731
17,273,3,3084
44,129,63,7297
27,63,93,4588
16,164,45,2795
53,182,13,8979
46,141,115,7601
5,97,172,798
37,160,10,6232
5,33,236,734
66,165,37,11167
13,76,87,2244
2,45,242,178
7,74,185,1174
88,46,167,15289
59,196,35,10023
58,121,26,9830
5,89,180,790
95,215,68,16728
88,205,8,15448
2,65,222,198
77,32,122,13167
46,215,41,7675
3,157,22,548
19,115,43,3339
69,203,159,11832
82,104,110,14103
45,134,24,7465
100,89,111,17619
75,130,99,12884
62,178,2,10506
83,54,239,14238
92,83,258,15929
46,73,183,7533
1,96,96,66
28,60,105,4712
31,127,107,5214
89,40,177,15467
30,111,83,5033
76,117,93,13071
15,119,88,2572
77,34,120,13169
81,79,161,13867
4,81,108,622
92,128,213,15974
37,150,20,6222
5,86,183,787
19,108,50,3332
99,40,145,17414
36,65,93,6008
79,141,58,13603
50,74,124,8334
97,133,69,17207
89,102,115,15529
79,96,103,13558
81,117,123,13905
66,176,26,11178
3,124,55,515
3,87,92,478
26,121,78,4476
59,144,87,9971
64,215,68,10839
91,92,43,15832
67,172,141,11347
42,76,120,6899
73,81,132,12514
6,92,96,1033
69,343,19,11972
15,145,62,2598
9,63,138,1514
37,119,51,6191
81,220,20,14008
44,69,123,7237
34,128,67,5753
97,75,127,17149
94,216,42,16500
49,162,53,8236
51,107,106,8536
33,67,133,5521
8,132,18,1462
48,43,188,7915
11,55,185,1871
90,134,20,15749
44,41,151,7209
58,147,0,9856
66,78,124,11080
84,169,98,14617
44,181,11,7349
27,98,58,4623
71,78,130,12148
29,30,133,4818
2,87,200,220
59,126,105,9953
92,237,104,16083
68,116,83,11575
14,174,6,2476
25,94,136,4248
85,66,122,14752
96,238,98,17005
65,63,90,10941
93,42,113,16200
39,109,19,6487
81,58,182,13846
60,70,102,10099
81,216,24,14004
73,55,158,12488
33,196,4,5650
96,186,150,16953
81,144,96,13932
48,180,51,8052
96,269,67,17036
17,70,206,2881
10,54,168,1677
67,299,14,11474
36,117,41,6060
5,200,69,901
92,235,106,16081
43,174,33,7164
13,128,35,2296
86,215,63,15060
51,59,154,8488
57,112,25,9713
75,63,166,12817
67,81,232,11256
93,112,43,16270
83,84,209,14268
41,136,80,6772
88,32,181,15275
44,89,103,7257
15,127,80,2580
48,94,137,7966
12,129,41,2156
83,138,155,14322
56,207,68,9562
100,82,118,17612
63,107,67,10586
73,130,83,12563
94,42,216,16326
31,167,67,5254
4,140,49,681
26,175,24,4530
18,101,94,3159
81,229,11,14017
17,176,100,2987
29,120,43,4908
11,66,174,1882
96,204,132,16971
11,124,116,1940
19,72,86,3296
20,181,53,3534
36,31,127,5974
21,171,24,3729
3,99,80,490
34,83,112,5708
7,81,178,1181
8,45,105,1375
30,92,102,5014
4,85,104,626
28,106,59,4758
61,132,53,10304
78,41,190,13301
85,78,110,14764
93,51,104,16209
82,131,83,14130
24,144,3,4180
84,137,130,14585
67,228,85,11403
92,56,285,15902
17,76,200,2887
53,79,116,8876
26,184,15,4539
91,64,71,15804
41,35,181,6671
39,75,53,6453
54,248,9,9211
8,36,114,1366
15,186,21,2639
7,91,168,1191
33,148,52,5602
96,126,210,16893
34,105,90,5730
44,36,156,7204
31,209,25,5296
78,58,173,13318
99,96,89,17470
17,127,149,2938
77,30,124,13165
95,43,240,16556
53,93,102,8890
60,142,30,10171
36,36,122,5979
26,179,20,4534
76,54,156,13008
60,36,136,10065
46,209,47,7669
46,147,109,7607
89,63,154,15490
83,45,248,14229
74,33,133,12650
83,271,22,14455
62,144,36,10472
68,188,11,11647
67,95,218,11270
99,127,58,17501
41,45,171,6681
32,136,55,5428
83,65,228,14249
31,179,55,5266
79,121,78,13583
20,157,77,3510
10,161,61,1784
43,126,81,7116
3,103,76,494
69,42,320,11671
59,219,12,10046
67,116,197,11291
66,50,152,11052
11,222,18,2038
23,144,24,4041
55,90,103,9281
17,86,190,2897
51,129,84,8558
54,78,179,9041
73,156,57,12589
91,107,28,15847
75,30,199,12784
67,293,20,11468
15,200,7,2653
77,143,11,13278
57,132,5,9733
94,217,41,16501
66,159,43,11161
51,85,128,8514
11,215,25,2031
30,167,27,5089
5,112,157,813
44,67,125,7235
87,88,90,15182
94,58,200,16342
38,67,127,6280
25,52,178,4206
6,138,50,1079
13,58,105,2226
86,220,58,15065
96,220,116,16987
64,273,10,10897
83,233,60,14417
71,174,34,12244
55,165,28,9356
19,37,121,3261
33,195,5,5649
57,41,96,9642
22,138,64,3862
17,125,151,2936
84,33,234,14481
43,90,117,7080
22,193,9,3917
57,108,29,9709
90,117,37,15732
85,149,39,14835
2,172,115,305
23,159,9,4056
98,71,85,17318
17,188,88,2999
71,191,17,12261
58,128,19,9837
7,131,128,1231
57,105,32,9706
13,145,18,2313
57,42,95,9643
87,90,88,15184
77,72,82,13207
20,143,91,3496
25,167,63,4321
95,255,28,16768
54,67,190,9030
12,35,135,2062
39,92,36,6470
100,139,61,17669
46,40,216,7500
93,137,18,16295
22,175,27,3899
99,161,24,17535
20,214,20,3567
32,160,31,5452
67,104,209,11279
48,150,81,8022
3,165,14,556
59,79,152,9906
88,49,164,15292
25,116,114,4270
51,102,111,8531
94,131,127,16415
24,50,97,4086
40,186,2,6663
73,72,141,12505
90,91,63,15706
4,47,142,588
19,141,17,3365
16,39,170,2670
33,61,139,5515
100,158,42,17688
49,146,69,8220
14,93,87,2395
33,52,148,5506
60,65,107,10094
12,143,27,2170
5,223,46,924
49,60,155,8134
69,354,8,11983
54,118,139,9081
97,153,49,17227
83,218,75,14402
92,270,71,16116
34,48,147,5673
16,143,66,2774
46,160,96,7620
40,82,106,6559
98,97,59,17344
54,182,75,9145
50,196,2,8456
58,137,10,9846
72,146,67,12395
97,126,76,17200
56,272,3,9627
34,173,22,5798
36,39,119,5982
35,91,90,5882
58,73,74,9782
71,53,155,12123
85,70,118,14756
84,259,8,14707
12,154,16,2181
83,212,81,14396
8,143,7,1473
37,31,139,6103
84,166,101,14614
54,119,138,9082
69,258,104,11887
56,46,229,9401
74,133,33,12750
3,30,149,421
59,136,95,9963
59,71,160,9898
55,159,34,9350
13,138,25,2306
51,36,177,8465
2,38,249,171
23,59,109,3956
33,152,48,5606
34,186,9,5811
51,33,180,8462
10,102,120,1725
53,141,54,8938
76,180,30,13134
58,47,100,9756
59,147,84,9974
54,72,185,9035
97,115,87,17189
81,183,57,13971
5,203,66,904
20,141,93,3494
50,86,112,8346
88,171,42,15414
47,110,104,7797
58,30,117,9739
45,65,93,7396
92,292,49,16138
12,53,117,2080
48,56,175,7928
83,244,49,14428
48,61,170,7933
73,105,108,12538
55,125,68,9316
77,37,117,13172
80,88,97,13720
59,100,131,9927
44,43,149,7211
27,152,4,4677
40,56,132,6533
31,122,112,5209
15,193,14,2646
60,44,128,10073
85,79,109,14765
63,143,31,10622
82,109,105,14108
100,100,100,17630
84,155,112,14603
79,130,69,13592
38,152,42,6365
86,78,200,14923
12,128,42,2155
82,80,134,14079
45,39,119,7370
7,201,58,1301
47,150,64,7837
21,157,38,3715
49,37,178,8111
82,101,113,14100
92,180,161,16026
21,64,131,3622
26,161,38,4516
67,119,194,11294
44,186,6,7354
52,137,76,8750
64,143,140,10767
8,106,44,1436
3,116,63,507
31,188,46,5275
60,32,140,10061
34,38,157,5663
32,110,81,5402
35,139,42,5930
53,150,45,8947
14,37,143,2339
74,55,111,12672
26,31,168,4386
86,179,99,15024
61,138,47,10310
46,220,36,7680
94,226,32,16510
84,130,137,14578
52,80,133,8693
4,102,87,643
72,72,141,12321
9,88,113,1539
54,158,99,9121
7,111,148,1211
82,214,0,14213
15,107,100,2560
53,67,128,8864
37,34,136,6106
33,161,39,5615
2,257,30,390
8,134,16,1464
7,92,167,1192
60,35,137,10064
21,32,163,3590
72,211,2,12460
38,147,47,6360
83,128,165,14312
52,84,129,8697
90,107,47,15722
41,83,133,6719
3,115,64,506
64,233,50,10857
95,112,171,16625
69,243,119,11872
69,317,45,11946
72,105,108,12354
10,150,72,1773
76,183,27,13137
2,139,148,272
91,36,99,15776
53,192,3,8989
21,60,135,3618
14,79,101,2381
65,143,10,11021
42,185,11,7008
55,78,115,9269
5,219,50,920
27,108,48,4633
51,75,138,8504
5,45,224,746
46,247,9,7707
20,216,18,3569
53,185,10,8982
64,44,239,10668
73,118,95,12551
64,138,145,10762
51,128,85,8557
39,70,58,6448
33,145,55,5599
73,189,24,12622
61,183,2,10355
82,151,63,14150
81,92,148,13880
51,143,70,8572
94,139,119,16423
56,129,146,9484
11,96,144,1912
73,203,10,12636
4,58,131,599
22,168,34,3892
33,86,114,5540
9,201,0,1652
49,32,183,8106
11,77,163,1893
83,151,142,14335
97,131,71,17205
39,124,4,6502
25,208,22,4362
2,129,158,262
2,242,45,375
11,150,90,1966
23,60,108,3957
8,136,14,1466
34,71,124,5696
7,143,116,1243
92,108,233,15954
89,140,77,15567
73,51,162,12484
5,240,29,941
78,53,178,13313
57,62,75,9663
19,122,36,3346
15,204,3,2657
66,43,159,11045
64,281,2,10905
99,177,8,17551
73,129,84,12562
32,34,157,5326
73,158,55,12591
40,101,87,6578
16,168,41,2799
25,152,78,4306
81,194,46,13982
85,172,16,14858
44,76,116,7244
2,165,122,298
55,50,143,9241
95,135,148,16648
22,99,103,3823
74,143,23,12760
48,105,126,7977
67,288,25,11463
11,219,21,2035
23,142,26,4039
62,122,58,10450
73,160,53,12593
60,135,37,10164
95,273,10,16786
61,119,66,10291
9,48,153,1499
20,159,75,3512
100,134,66,17664
53,47,148,8844
50,102,96,8362
41,192,24,6828
43,140,67,7130
82,206,8,14205
69,179,183,11808
24,49,98,4085
2,109,178,242
18,86,109,3144
9,193,8,1644
45,40,118,7371
71,71,137,12141
33,140,60,5594
65,70,83,10948
84,35,232,14483
77,76,78,13211
31,144,90,5231
12,49,121,2076
24,67,80,4103
46,33,223,7493
54,80,177,9043
35,177,4,5968
92,308,33,16154
87,165,13,15259
61,125,60,10297
23,69,99,3966
78,99,132,13359
100,31,169,17561
97,136,66,17210
41,118,98,6754
84,202,65,14650
69,81,281,11710
92,228,113,16074
24,42,105,4078
47,67,147,7754
53,35,160,8832
56,107,168,9462
16,147,62,2778
27,78,78,4603
29,144,19,4932
11,169,71,1985
22,137,65,3861
47,87,127,7774
57,125,12,9726
2,192,95,325
63,51,123,10530
47,204,10,7891
38,181,13,6394
83,293,0,14477
23,157,11,4054
13,69,94,2237
31,142,92,5229
27,46,110,4571
53,179,16,8976
45,123,35,7454
7,168,91,1268
5,163,106,864
29,154,9,4942
13,85,78,2253
36,67,91,6010
42,88,108,6911
96,235,101,17002
42,175,21,6998
2,238,49,371
87,148,30,15242
76,63,147,13017
48,68,163,7940
4,68,121,609
27,126,30,4651
92,327,14,16173
53,75,120,8872
86,230,48,15075
35,128,53,5919
84,71,196,14519
14,62,118,2364
67,230,83,11405
47,79,135,7766
43,158,49,7148
54,140,117,9103
63,156,18,10635
22,65,137,3789
82,98,116,14097
33,127,73,5581
69,231,131,11860
67,192,121,11367
88,109,104,15352
30,138,56,5060
56,260,15,9615
25,64,166,4218
48,172,59,8044
52,58,155,8671
4,121,68,662
80,164,21,13796
76,124,86,13078
66,178,24,11180
55,120,73,9311
16,145,64,2776
26,180,19,4535
76,69,141,13023
75,173,56,12927
43,199,8,7189
92,95,246,15941
73,62,151,12495
33,119,81,5573
37,63,107,6135
26,72,127,4427
63,74,100,10553
31,160,74,5247
78,112,119,13372
23,84,84,3981
59,116,115,9943
47,138,76,7825
66,83,119,11085
16,38,171,2669
23,80,88,3977
77,74,80,13209
2,146,141,279
83,133,160,14317
94,119,139,16403
52,105,108,8718
45,121,37,7452
31,110,124,5197
59,59,172,9886
95,268,15,16781
97,77,125,17151
24,119,28,4155
76,61,149,13015
29,95,68,4883
34,182,13,5807
22,85,117,3809
86,58,220,14903
60,50,122,10079
52,100,113,8713
69,227,135,11856
28,31,134,4683
84,167,100,14615
93,105,50,16263
80,185,0,13817
33,139,61,5593
62,73,107,10401
81,145,95,13933
75,205,24,12959
42,74,122,6897
27,38,118,4563
50,116,82,8376
90,38,116,15653
71,43,165,12113
7,169,90,1269
14,48,132,2350
52,132,81,8745
56,234,41,9589
8,54,96,1384
81,68,172,13856
54,73,184,9036
35,65,116,5856
2,164,123,297
51,206,7,8635
95,172,111,16685
86,102,176,14947
73,197,16,12630
12,50,120,2077
92,195,146,16041
88,181,32,15424
13,61,102,2229
17,31,245,2842
15,84,123,2537
2,61,226,194
92,182,159,16028
45,31,127,7362
40,159,29,6636
46,38,218,7498
93,81,74,16239
96,122,214,16889
23,145,23,4042
40,76,112,6553
64,146,137,10770
95,142,141,16655
33,51,149,5505
42,31,165,6854
41,125,91,6761
31,213,21,5300
86,66,212,14911
2,187,100,320
43,145,62,7135
8,41,109,1371
100,53,147,17583
15,201,6,2654
54,136,121,9099
98,102,54,17349
20,45,189,3398
61,71,114,10243
51,103,110,8532
72,77,136,12326
84,74,193,14522
79,152,47,13614
93,72,83,16230
5,225,44,926
2,111,176,244
45,138,20,7469
49,133,82,8207
1,173,19,143
36,40,118,5983
49,77,138,8151
14,61,119,2363
82,143,71,14142
1,159,33,129
7,61,198,1161
80,124,61,13756
25,128,102,4282
35,162,19,5953
2,154,133,287
58,113,34,9822
95,168,115,16681
31,221,13,5308
60,39,133,10068
64,56,227,10680
95,155,128,16668
80,31,154,13663
52,68,145,8681
7,70,189,1170
95,72,211,16585
62,46,134,10374
69,178,184,11807
41,156,60,6792
82,149,65,14148
100,190,10,17720
67,53,260,11228
11,43,197,1859
71,114,94,12184
100,104,96,17634
74,109,57,12726
41,145,71,6781
81,116,124,13904
71,120,88,12190
76,140,70,13094
18,63,132,3121
51,150,63,8579
7,211,48,1311
6,91,97,1032
50,79,119,8339
86,228,50,15073
38,169,25,6382
48,38,193,7910
5,230,39,931
4,150,39,691
74,107,59,12724
38,151,43,6364
11,93,147,1909
54,58,199,9021
69,61,301,11690
61,101,84,10273
95,267,16,16780
97,192,10,17266
1,74,118,44
23,42,126,3939
74,61,105,12678
43,118,89,7108
76,46,164,13000
25,165,65,4319
17,154,122,2965
23,72,96,3969
55,188,5,9379
29,138,25,4926
86,99,179,14944
51,47,166,8476
45,147,11,7478
61,94,91,10266
38,95,99,6308
24,123,24,4159
18,34,161,3092
86,248,30,15093
48,82,149,7954
33,101,99,5555
23,85,83,3982
74,136,30,12753
42,117,79,6940
92,179,162,16025
8,74,76,1404
18,137,58,3195
71,56,152,12126
77,67,87,13202
73,92,121,12525
5,268,1,969
90,66,88,15681
40,66,122,6543
54,154,103,9117
60,47,125,10076
17,32,244,2843
17,40,236,2851
92,73,268,15919
94,132,126,16416
35,165,16,5956
80,35,150,13667
67,45,268,11220
88,176,37,15419
26,116,83,4471
88,146,67,15389
89,86,131,15513
69,189,173,11818
10,166,56,1789
92,149,192,15995
12,32,138,2059
43,153,54,7143
70,57,80,12019
11,86,154,1902
28,34,131,4686
94,34,224,16318
48,218,13,8090
29,134,29,4922
41,149,67,6785
35,86,95,5877
56,193,82,9548
1,105,87,75
14,43,137,2345
39,69,59,6447
50,170,28,8430
51,193,20,8622
27,61,95,4586
99,39,146,17413
72,159,54,12408
69,362,0,11991
90,141,13,15756
9,102,99,1553
35,83,98,5874
50,172,26,8432
53,178,17,8975
92,230,111,16076
67,83,230,11258
37,125,45,6197
54,206,51,9169
83,254,39,14438
34,70,125,5695
17,130,146,2941
75,61,168,12815
70,60,77,12022
75,108,121,12862
45,50,108,7381
89,142,75,15569
9,169,32,1620
33,124,76,5578
61,166,19,10338
59,166,65,9993
48,33,198,7905
61,115,70,10287
79,133,66,13595
74,47,119,12664
56,194,81,9549
90,55,99,15670
96,35,301,16802
41,146,70,6782
79,76,123,13538
100,200,0,17730
100,117,83,17647
75,140,89,12894
9,158,43,1609
18,38,157,3096
14,113,67,2415
94,72,186,16356
11,201,39,2017
17,160,116,2971
17,120,156,2931
18,188,7,3246
1,154,38,124
6,165,23,1106
10,191,31,1814
86,229,49,15074
2,91,196,224
68,74,125,11533
52,177,36,8790
12,96,74,2123
97,146,56,17220
79,34,165,13496
84,251,16,14699
80,181,4,13813
53,173,22,8970
16,175,34,2806
12,170,0,2197
23,154,14,4051
7,116,143,1216
46,241,15,7701
68,95,104,11554
83,264,29,14448
4,184,5,725
88,132,81,15375
54,207,50,9170
5,107,162,808
72,189,24,12438
92,102,239,15948
83,282,11,14466
83,291,2,14475
29,118,45,4906
78,190,41,13450
18,119,76,3177
23,65,103,3962
86,114,164,14959
16,40,169,2671
71,175,33,12245
56,72,203,9427
56,62,213,9417
10,141,81,1764
80,177,8,13809
4,66,123,607
71,48,160,12118
94,32,226,16316
18,159,36,3217
34,112,83,5737
51,50,163,8479
11,237,3,2053
66,156,46,11158
18,106,89,3164
79,63,136,13525
85,108,80,14794
15,88,119,2541
10,34,188,1657
96,274,62,17041
48,197,34,8069
96,266,70,17033
52,31,182,8644
16,79,130,2710
38,103,91,6316
46,89,167,7549
25,112,118,4266
92,245,96,16091
41,79,137,6715
3,31,148,422
65,94,59,10972
31,229,5,5316
53,52,143,8849
98,30,126,17277
57,72,65,9673
17,34,242,2845
24,30,117,4066
95,177,106,16690
68,117,82,11576
31,157,77,5244
6,60,128,1001
25,44,186,4198
14,116,64,2418
86,249,29,15094
20,222,12,3575
41,90,126,6726
22,123,79,3847
5,260,9,961
58,63,84,9772
72,114,99,12363
62,70,110,10398
78,165,66,13425
29,99,64,4887
5,56,213,757
31,226,8,5313
13,116,47,2284
93,74,81,16232
70,94,43,12056
29,39,124,4827
50,118,80,8378
5,106,163,807
22,183,19,3907
43,33,174,7023
11,140,100,1956
63,158,16,10637
55,152,41,9343
67,229,84,11404
77,60,94,13195
90,143,11,15758
14,100,80,2402
81,100,140,13888
6,132,56,1073
82,128,86,14127
40,47,141,6524
99,89,96,17463
61,111,74,10283
100,195,5,17725
48,223,8,8095
85,123,65,14809
97,59,143,17133
93,54,101,16212
60,101,71,10130
83,249,44,14433
88,188,25,15431
92,42,299,15888
6,62,126,1003
46,198,58,7658
96,189,147,16956
46,106,150,7566
74,118,48,12735
84,63,204,14511
57,76,61,9677
100,59,141,17589
32,76,115,5368
89,176,41,15603
56,248,27,9603
38,76,118,6289
75,55,174,12809
53,104,91,8901
71,197,11,12267
90,35,119,15650
6,44,144,985
67,93,220,11268
89,104,113,15531
37,97,73,6169
85,99,89,14785
45,53,105,7384
78,158,73,13418
96,215,121,16982
77,153,1,13288
65,36,117,10914
97,128,74,17202
56,105,170,9460
14,160,20,2462
80,106,79,13738
2,135,152,268
48,90,141,7962
20,227,7,3580
69,79,283,11708
1,101,91,71
56,99,176,9454
90,87,67,15702
88,89,124,15332
16,190,19,2821
26,169,30,4524
4,48,141,589
78,211,20,13471
74,58,108,12675
83,62,231,14246
64,217,66,10841
88,198,15,15441
86,159,119,15004
81,162,78,13950
22,34,168,3758
41,209,7,6845
11,212,28,2028
64,226,57,10850
53,72,123,8869
77,111,43,13246
91,70,65,15810
32,162,29,5454
86,142,136,14987
86,204,74,15049
73,191,22,12624
67,279,34,11454
75,150,79,12904
14,130,50,2432
82,68,146,14067
58,119,28,9828
27,122,34,4647
51,40,173,8469
72,172,41,12421
5,195,74,896
58,94,53,9803
92,60,281,15906
9,136,65,1587
41,50,166,6686
10,96,126,1719
36,157,1,6100
22,82,120,3806
52,193,20,8806
85,140,48,14826
23,64,104,3961
75,111,118,12865
43,46,161,7036
94,73,185,16357
5,189,80,890
72,104,109,12353
96,100,236,16867
23,109,59,4006
29,151,12,4939
88,63,150,15306
73,46,167,12479
35,107,74,5898
84,82,185,14530
88,184,29,15427
84,124,143,14572
65,113,40,10991
4,43,146,584
67,285,28,11460
23,35,133,3932
7,160,99,1260
78,194,37,13454
2,177,110,310
10,93,129,1716
68,41,158,11500
36,66,92,6009
11,236,4,2052
86,194,84,15039
27,143,13,4668
25,144,86,4298
40,169,19,6646
22,59,143,3783
6,67,121,1008
44,179,13,7347
92,279,62,16125
62,49,131,10377
45,78,80,7409
94,74,184,16358
84,193,74,14641
50,123,75,8383
59,51,180,9878
76,50,160,13004
23,162,6,4059
52,108,105,8721
1,120,72,90
11,171,69,1987
83,229,64,14413
87,80,98,15174
86,259,19,15104
44,111,81,7279
89,89,128,15516
61,137,48,10309
66,127,75,11129
81,202,38,13990
